      9631    31.18727995    -0.25191767   5.96
      9640    31.26026810    42.41803168   2.10
      9677    31.32975866   -29.20875748   4.68
      9727    31.75586273    77.36926615   5.27
      9763    31.83773771    76.20283326   5.22
      9836    31.90102204    22.73597433   5.03
      9884    32.05358978    23.55020347   2.01
      9977    32.40128955    37.94628645   4.78
      9990    32.49591147    58.51063966   5.66
     10035    32.47362333   -43.42948303   5.84
     10053    32.61936462    26.02685821   4.98
     10064    32.66136760    35.07424272   3.00
     10155    32.91326608    19.58700062   5.68
     10212    33.08370785     8.65650789   5.64
     10215    33.06983052    -9.96531617   6.00
     10234    33.13463541    -1.73897825   5.94
     10280    33.36310254    30.38937814   4.94
     10296    33.41876261    24.25389799   5.96
     10305    33.43189977    -2.30738183   5.65
     10306    33.45898816    21.29704622   5.23
     10320    33.43038085   -30.63777868   5.27
     10324    33.49595027     8.93277231   4.36
     10326    33.46931475   -20.91420536   5.86
     10328    33.51609585    15.36591382   5.72
     10340    33.59798869    44.31763105   4.84
     10366    33.70770483    51.15207412   5.31
     10418    33.65776676   -67.75576614   5.57
     10440    33.82028228   -41.08103253   5.91
     10513    33.96586822   -67.66085736   5.67
     10535    34.19252508    25.12858924   5.57
     10540    34.20637099    25.86841923   5.79
     10559    34.25970703    33.44424772   5.25
     10602    34.29140176   -51.42692755   3.56
     10642    34.47633163    -6.33682616   5.51
     10644    34.53676261    34.30982207   4.84
     10670    34.60468026    33.93224392   4.03
     10718    34.82984297    57.98452938   5.75
     10723    34.74398996     1.84166163   5.60
     10729    34.84842121    57.60102709   5.99
     10732    34.78974139    19.98588640   5.58
     10793    35.00671794    28.72718235   5.29
     10819    35.12149386    47.46439443   5.31
     10871    35.12568805   -55.86051759   5.81
     10944    35.55102335    50.23550704   5.57
     11001    35.52194582   -68.57554495   4.08
     11021    35.72347916     0.47944032   5.29
     11029    35.73167078   -10.69360106   5.43
     11033    35.73872227   -17.57830595   5.89
     11046    35.78785345    -0.80106021   5.42
     11060    35.91520006    55.92925000   5.16
     11072    35.84562462   -23.73270932   5.19
     11090    36.00014664    41.48002028   5.81
     11095    35.75123007   -73.56220904   5.99
     11102    35.89021124   -51.00875525   5.90
     11220    36.41349279    50.08969167   5.19
     11249    36.45287204    10.69358202   5.48
     11258    36.35526371   -60.22860403   5.36
     11313    36.71683823    50.36140133   4.73
     11345    36.71125992   -12.20775735   4.88
     11348    36.72180346   -15.25843368   5.88
     11381    36.86112352   -19.96033470   5.89
     11407    36.91554282   -47.62138107   4.24
     11432    37.14132757    31.88360813   5.55
     11477    37.20253163   -33.72890271   5.13
     11484    37.28600036     8.54217545   4.30
     11486    37.31418745    29.75160866   5.29
     11548    37.47531641    30.01347930   5.89
     11569    37.65448493    67.48414624   4.46
     11670    37.90147282    25.31663859   5.88
     11687    37.92584113     0.33725766   6.00
     11738    38.11494044     2.34838112   5.27
     11757    37.82680561   -79.02793892   5.27
     11767    43.72286325    89.34216275   1.97
     11783    38.24174536   -15.16329722   4.74
     11784    38.30917417    36.22821458   5.15
     11791    38.27525541    -0.95382305   5.36
     11840    38.50052090    34.62322526   5.84
     11843    38.47988181    15.11524145   6.00
     11867    38.47224086   -34.56917208   5.91
     11918    38.66392594   -28.15179786   4.96
     12002    38.90563708    -7.77900347   5.74
     12072    39.19800197    37.39227829   5.72
     12086    39.22704652    34.76763521   5.38
     12093    39.21215252     5.67324895   4.87
     12107    39.22843388    -7.75153288   5.53
     12114    39.26090521     6.96325710   5.79
     12122    39.23814910   -29.96507075   5.74
     12148    39.39220350     7.80982185   5.81
     12153    39.40877183    12.52757482   5.64
     12181    39.52737011    38.81359792   5.91
     12186    39.43635492   -34.49768188   5.78
     12225    39.50288126   -52.46352401   5.30
     12239    39.78303729    65.82473404   5.80
     12247    39.65726911    -3.31663320   5.65
     12273    39.95920953    72.89742775   5.17
     12288    39.77631849   -30.11460441   5.84
     12332    39.96786498    22.04054049   5.45
     12387    40.10808494     0.40743532   4.08
     12390    40.11371936   -11.79267784   4.83
     12394    39.96827235   -68.18796338   4.12
     12413    40.12523450   -42.81277034   4.74
     12444    40.27812620    -9.37396866   5.79
     12484    40.30864206   -54.47129227   5.21
     12486    40.34793377   -39.77670079   4.11
     12489    40.44211119    27.13955989   5.30
     12530    40.54407212    -0.61693663   5.72
     12562    40.61194673   -14.47108872   5.98
     12608    40.71146167   -38.30553201   5.99
     12623    40.85608556    40.27246761   4.91
     12640    40.85291202    20.08964239   5.74
     12653    40.79293064   -50.72275342   5.40
     12686    41.07620346    53.60402461   5.85
     12692    41.09561248    55.18389391   5.76
     12706    41.06642366     3.31397398   3.47
     12719    41.13554981    27.78491034   4.65
     12768    41.32479174    44.37458892   5.43
     12770    41.25101509   -13.78110360   4.24
     12777    41.36454228    49.30616088   4.10
     12803    41.39307167    15.38932454   5.78
     12821    41.61147895    67.90196339   5.95
     12828    41.48411971    10.19153292   4.27
     12832    41.49172810    12.52327289   5.17
     12843    41.48913577   -18.49536440   4.47
     12871    41.46376873   -63.62728320   5.73
     12876    41.45743590   -67.53948447   4.83
     13055    42.64863017    81.52485392   5.80
     13061    42.25262263    29.32383313   4.52
     13108    42.39357825    18.36009968   5.83
     13121    42.46084020    25.26422730   5.89
     13141    42.35801304   -62.73041479   5.25
     13147    42.46537491   -32.33018187   4.45
     13165    42.58212364    17.54034505   5.26
     13202    42.67576651   -27.86618442   5.39
     13209    42.76883697    27.33657261   3.61
